ID_SEDE_IRCA;COD_DANE;MUNICIPIO;NOMBRE_SEDE_IRCA;CANDIDATOS_POR_CODIGO;CANDIDATOS_POR_NOMBRE;TIPO_CRUCE;ESTADO_CRUCE;ESTADO_GEORREFERENCIACION;OBSERVACION
310;176246000027;EL CAIRO;I.E GILBERTO ALZATE AVENDAÑO SEDE GILBERTO ALZATE AVENDAÑO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
311;;EL CAIRO;I.E GILBERTO ALZATE AVENDAÑO SEDE CENTRO (PRIMARIA);0;1;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;GEORREFERENCIADA;
312;176246000311;EL CAIRO;I.E LA PRESENTACIÓN SEDE BOLIVARIANA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
313;;EL CAIRO;I.E LA PRESENTACIÒN SEDE NUESTRA SEÑORA DE LAS MERCEDES-FUNDACION PRODESARROLLO COMUNITARIO;0;1;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;SIN_COORDENADAS;
314;276246000129;EL CAIRO;I.E GILBERTO ALZATE AVENDAÑO SEDE ALBAN;2;1;COD_DANE_DUPLICADO+NOMBRE_EXACTO;CRUCE_OK_CONTROLADO;GEORREFERENCIADA;
315;276248000169;EL CERRITO;I.E. SANTA ELENA SEDE LA HONDA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
316;276248000347;EL CERRITO;I.E. SANTA ELENA SEDE POLICARPA SALAVARRIETA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
317;276248000177;EL CERRITO;I.E. HERNANDO BORRERO CUADROS SEDE ROSA ZARATE DE PEÑA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
318;276248000363;EL CERRITO;I.E. SANTA ELENA SEDE PRINCIPAL;0;1;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;SIN_COORDENADAS;
319;176248000016;EL CERRITO;I.E. SAGRADO CORAZON SEDE SAGRADO CORAZON;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
320;176248000202;EL CERRITO;I.E. SAGRADO CORAZON SEDE PEDRO ANTONIO MOLINA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
321;176248000229;EL CERRITO;I.E. SAGRADO CORAZON SEDE MARIA INMACULADA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
322;276248000380;EL CERRITO;I.E. SANTA ELENA SEDE RAFAEL URIBE URIBE;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
323;176248000440;EL CERRITO;I.E. SAGRADO CORAZON SEDE GUILLERMO LEON VALENCIA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
324;276248000185;EL CERRITO;I.E. SAGRADO CORAZON SEDE RICARDO CIFUENTES RIOMAÑA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
325;276248000398;EL CERRITO;I.E. JORGE ISAACS SEDE SIMON BOLIVAR;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
326;176248000296;EL CERRITO;I.E. SAGRADO CORAZON SEDE MARIA MONTESSORI;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
327;176248000024;EL CERRITO;I.E. JORGE ISAACS SEDE JORGE ISAACS;3;1;COD_DANE_DUPLICADO+NOMBRE_EXACTO;CRUCE_OK_CONTROLADO;GEORREFERENCIADA;
328;176248000431;EL CERRITO;I.E. JORGE ISAACS SEDE SANTA BARBARA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
329;176248000458;EL CERRITO;I.E. JORGE ISAACS SEDE JOSE IGNACIO RENGIFO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
330;476248000613;EL CERRITO;I.E. JORGE ISAACS SEDE CINCUENTENARIO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
331;276248000304;EL CERRITO;I.E. SANTA ELENA SEDE GREGORIA BENAVIDES;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
332;176248000288;EL CERRITO;I.E. JORGE ISAACS SEDE PEDRO VICENTE MONTAÑO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
333;176248000466;EL CERRITO;I.E. SAGRADO CORAZON SEDE EDUARDO CABAL MOLINA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
334;176248000245;EL CERRITO;I.E. JORGE ISAACS SEDE JOSE CELESTINO MUTIS;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
335;276248000355;EL CERRITO;I.E. JORGE ISAACS EL PLACER SEDE JORGE ISAACS EL PLACER;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
336;276248000061;EL CERRITO;I.E. JORGE ISAACS EL PLACER SEDE FRANCISCO DE PAULA SANTANDER;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
337;176248000024;EL CERRITO;I.E. SANTA ELENA SEDE JORGE ISAACS;3;1;COD_DANE_DUPLICADO+NOMBRE_EXACTO;CRUCE_OK_CONTROLADO;GEORREFERENCIADA;
338;276248000363;EL CERRITO;I.E. JORGE ISAACS SEDE PRINCIPAL;0;1;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;SIN_COORDENADAS;
339;276248000100;EL CERRITO;I.E. HERNANDO BORRERO CUADROS SEDE MANUELA BELTRAN;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
340;276248000410;EL CERRITO;I.E. HERNANDO BORRERO CUADROS SEDE MARIA LUISA DE LA ESPADA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
341;276248000428;EL CERRITO;I.E. SANTA ELENA SEDE EDUARDO RIASCOS GRUESO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
342;276248000045;EL CERRITO;I.E. SANTA ELENA SEDE JOSE ANTONIO GALAN;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
343;276248000151;EL CERRITO;I.E. SANTA ELENA SEDE EL PARAISO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
344;176248000024;EL CERRITO;I.E. HERNANDO BORRERO CUADROS SEDE JORGE ISAACS;3;1;COD_DANE_DUPLICADO+NOMBRE_EXACTO;CRUCE_OK_CONTROLADO;GEORREFERENCIADA;
345;276248000321;EL CERRITO;I.E. HERNANDO BORRERO CUADROS SEDE HERNANDO BORRERO CUADROS;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
346;276248000088;EL CERRITO;I.E. HERNANDO BORRERO CUADROS SEDE MERCEDES ABREGO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
347;276250000079;EL DOVIO;I.E JOSE MARIA FALLA SEDE MANUELA BELTRAN;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
348;276250000044;EL DOVIO;I.E JOSE MARIA FALLA SEDE BENJAMIN PEREA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
349;276250000036;EL DOVIO;I.E ACERG SEDE GENERAL RENGIFO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
350;276250000397;EL DOVIO;I.E ACERG SEDE JACINTO SANCHEZ;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
351;;EL DOVIO;I.E ACERG SEDE JUAN SALVADOR GAVIOTA;0;1;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;GEORREFERENCIADA;
352;276250000133;EL DOVIO;I.E ACERG SEDE SAN JUAN BOSCO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
353;276250000371;EL DOVIO;I.E ACERG SEDE LUIS ZULUAGA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
354;276250000184;EL DOVIO;I.E JOSE MARIA FALLA SEDE RICARDO MUÑOZ;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
355;276250000176;EL DOVIO;I.E JOSE MARIA FALLA SEDE VEINTE DE JULIO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
356;276250000206;EL DOVIO;I.E JOSE MARIA FALLA SEDE JUAN BAUTISTA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
357;276250000699;EL DOVIO;I.E ACERG SEDE ALBERTO FRESNEDA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
358;276250000222;EL DOVIO;I.E ACERG SEDE SANTA TERESITA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
359;276250000192;EL DOVIO;I.E ACERG SEDE SAN PABLO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
360;276250000117;EL DOVIO;IE ACERG SEDE SIMON BOLIVAR;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
361;276250000273;EL DOVIO;I.E JOSE MARIA FALLA SEDE PIO XII;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
362;276250000231;EL DOVIO;I.E JOSE MARIA FALLA SEDE FRANCISCO JOSE DE CALDAS;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
363;276250000109;EL DOVIO;I.E JOSE MARIA FALLA SEDE NICOLAS BARRERO OLANO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
364;276250000095;EL DOVIO;I.E ACERG SEDE ATANASIO GIRARDOT;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
365;276250000320;EL DOVIO;I.E ACERG SEDE SAN MARTIN DE PORRES;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
366;276250000061;EL DOVIO;IE JOSE MARIA FALLA SEDE ELVIRA PEÑA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
367;276250000770;EL DOVIO;I.E ACERG SEDE TERESITA GRAJALES;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
368;;EL DOVIO;I.E ACERG ROSA SARATE DE PEÑA;0;1;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;GEORREFERENCIADA;
369;;EL DOVIO;I.E JOSE MARIA FALLA SEDE PRINCIPAL;0;1;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;GEORREFERENCIADA;
370;176250000015;EL DOVIO;I.E JOSE MARIA FALLA SEDE MARIA INMACULADA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
371;176250000295;EL DOVIO;IE JOSE MARIA FALLA SEDE JOSE JOAQUIN JARAMILLO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
372;176250000414;EL DOVIO;I.E JOSE MARIA FALLA SEDE SANTISIMO SACRAMENTO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
373;176250000261;EL DOVIO;I.E JOSE MARIA FALLA SEDE JOSE MARIA FALLA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
374;276275000324;FLORIDA;I.E. JOSE MARIA CORDOBA SEDE MANUELA BELTRAN;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
375;276275000219;FLORIDA;I.E. JOSE MARIA CORDOBA SEDE CAMILO TORRES;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
376;276275000421;FLORIDA;I.E. IDEBIC SEDE SAN JOSE DE LA GUACAS;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
377;276275001215;FLORIDA;I.E. IDEBIC SEDE SAN GIL;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
378;276275001282;FLORIDA;I.E. IDEBIC SEDE LUIS CARLOS GALAN;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
379;276275000430;FLORIDA;I.E. IDEBIC SEDE SAN ISIDRO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
380;276275000464;FLORIDA;I.E. IDEBIC SEDE CAROLA BUENO DE BUENO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
381;276275000448;FLORIDA;I.E. IDEBIC SEDE SAN MARTIN DE PORRES;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
382;276275001169;FLORIDA;I.E. IDEBIC SEDE LA PRIMAVERA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
383;276275000961;FLORIDA;I.E. IDEBIC SEDE CARLOS HOLMES TRUJILLO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
384;276275000634;FLORIDA;I.E. IDEBIC SEDE ALFONSO LOPEZ PUMAREJO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
385;;FLORIDA;HOGAR ICBF REY LEON;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
386;276275000031;FLORIDA;I.E. IDEBIC SEDE MARCO FIDEL SUAREZ;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
387;276275001673;FLORIDA;I.E. IDEBIC SEDE BASILIO LABIO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
388;276275000065;FLORIDA;I.E. LAS AMERICAS SEDE JOSE CELESTINO MUTIS;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
389;;FLORIDA;HOGAR INFANTIL LAS ABEJITAS;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
390;276275001380;FLORIDA;I.E. IDEBIC SEDE EL MIRADOR;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
391;276275001452;FLORIDA;I.E. JOSE MARIA CORDOBA SEDE EL TAMBORAL;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
392;276275000189;FLORIDA;I.E. JOSE MARIA CORDOBA SEDE CARTAGENA DE INDIAS;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
393;276275000871;FLORIDA;I.E. JOSE MARIA CORDOBA SEDE SATELITE LAS AMERICAS;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
394;276275000243;FLORIDA;I.E. JOSE MARIA CORDOBA SEDE MARIA AUXILIADORA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
395;276275000235;FLORIDA;I.E. JOSE MARIA CORDOBA SEDE SAN JOAQUIN;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
396;276275000511;FLORIDA;I.E. JOSE MARIA CORDOBA SEDE ANTONIO JOSE DE SUCRE;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
397;276275000154;FLORIDA;I.E. JOSE MARIA CORDOBA SEDE JOSE MARIA CORDOBA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
398;176275001393;FLORIDA;I.E. ABSALON TORRES CAMACHO SEDE SAGRADO CORAZON DE JESUS;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
399;176275000010;FLORIDA;I.E. LAS AMERICAS SEDE INSTITUTO LAS AMERICAS;0;1;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;GEORREFERENCIADA;
400;176275001130;FLORIDA;I.E. LAS AMERICAS SEDE NORMA ZULUAGA JARAMILLO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
401;;FLORIDA;CDI  SEMILLITAS DE AMOR Y CONVIVENCIA;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
402;8903019725;FLORIDA;FUNDACION CAICEDO GONZALEZ RIOPAILA CASTILLO;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
403;;FLORIDA;JARDIN INFANTIL MARIA MONTESSORI;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
404;276275000774;FLORIDA;I.E. IDEBIC SEDE SAN ANTONIO DE PADUA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
405;;FLORIDA;HOGAR ICBF MI MUNDO MAGICO;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
406;;FLORIDA;INSTITUTO TECNICO DE CIENCIAS DE LA SALUD SANTA CECILIA LTDA - INSAED LTDA;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
407;;FLORIDA;HOGAR ICBF GATICOS SILVESTRES;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
408;;FLORIDA;HOGAR ICBF CAJITA DE SORPRESAS;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
409;;FLORIDA;HOGAR ICBF SOL Y LUNA;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
410;;FLORIDA;ICBF AHB FAMIMIMOS;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
411;;FLORIDA;HOGAR ICBF MI CASITA DEL MAÑANA;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
412;;FLORIDA;HOGAR ICBF TRENSITO CAÑERO;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
413;276275000278;FLORIDA;I.E. REGIONAL SIMON BOLIVAR SEDE SIMON BOLIVAR REGIONAL;0;1;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;SIN_COORDENADAS;
414;276275000049;FLORIDA;I.E. REGIONAL SIMON BOLIVAR SEDE PARROQUIAL;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
415;376275001422;FLORIDA;COLEGIO LA SANTA INFANCIA;0;0;SIN_COINCIDENCIA;PENDIENTE;GEORREFERENCIADA;
416;;FLORIDA;CENTRO DE DESARROLLO BELISARIO CAICEDO;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
417;;FLORIDA;HOGAR COMUNITARIO LOS CARIÑOSITOS;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
418;;FLORIDA;HOGAR ICBF PEQUITAS;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
419;;FLORIDA;HOGAR ICBF MI DESPERTAR;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
420;;FLORIDA;HOGAR ICBF PUEBLITO ALEGRE;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
421;;FLORIDA;HOGAR ICBF GATICOS JUGUETONES;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
422;;FLORIDA;FUNDACIÓN JARDIN INFANTIL RAYITO DE LUZ CON AMOR;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
423;176275000087;FLORIDA;I.E. ABSALON TORRES CAMACHO SEDE EMETERIO PIEDRAHITA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
424;;FLORIDA;HOGAR ICBF MIS PRIMERAS HUELLAS;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
425;176275001393;FLORIDA;I.E. ABSALON TORRES CAMACHO SEDE ABSALON TORRES CAMACHO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
426;;FLORIDA;HOGAR ICBF SORPRESITAS;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
427;;FLORIDA;HOGAR ICBF MIS KIKATOS;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
428;;FLORIDA;HOGAR ICBF MIS PRIMERAS  HUELLAS;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
429;176275000494;FLORIDA;I.E. LAS AMERICAS SEDE JOSE EUSEBIO CARO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
430;;FLORIDA;HOGAR ICBF PICAPIEDRAS;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
431;;FLORIDA;HOGAR ICBF LOS SALTARINES;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
432;;FLORIDA;HOGAR ICBF EL OSO HORMIGUERO;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
433;;FLORIDA;HOGAR ICBF TRADICIONAL DANIELA;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
434;;FLORIDA;HOGAR COMUNITARIO ICBF EL JORDANCITO;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
435;;FLORIDA;HOGAR COMUNITARIO JARDIN DE MIS SUEÑOS;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
436;;FLORIDA;HOGAR DEL ICBF EL PAJARO CARPINTERO;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
437;;FLORIDA;HOGAR ICBF MIS PRIMEROS AÑITOS;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
438;176275000524;FLORIDA;I.E. LAS AMERICAS SEDE SAN JORGE;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
439;376275001147;FLORIDA;INSTITUTO COMERCIAL SAN FRANCISCO DE ASIS;0;0;SIN_COINCIDENCIA;PENDIENTE;GEORREFERENCIADA;
440;376275800075;FLORIDA;FUNDACION SANTA BETHEL - FUNSABET;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
441;176275000125;FLORIDA;I.E. ABSALON TORRES CAMACHO SEDE JULIO ARBOLEDA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
442;176275000095;FLORIDA;I.E. CIUDAD FLORIDA SEDE POLICARPA SALAVARRIETA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
443;176275000281;FLORIDA;I.E. LAS AMERICAS SEDE ANTONIA SANTOS;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
444;176275001156;FLORIDA;I.E. LAS AMERICAS SEDE MERCEDITAS FORERO DE GONZALEZ;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
445;376275000795;FLORIDA;COLEGIO RICARDO NIETO;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
446;376275001350;FLORIDA;COLEGIO EMANUEL;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
447;;FLORIDA;JARDIN INFANTIL GIRSOLES DE COLORES;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
448;;FLORIDA;CENTRO REGIONAL DE ESTUDIOS INTEGRADOS CREI;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
449;376275001686;FLORIDA;COLEGIO TECNICO AGROAMBIENTAL ALEXANDER VON HUMBOLDT;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
450;276275000341;FLORIDA;I.E. ATANASIO GIRARDOT SEDE CRISTO REY;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
451;276275000294;FLORIDA;I.E. ATANASIO GIRARDOT SEDE EL BARBULA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
452;276275000197;FLORIDA;I.E. ATANASIO GIRARDOT SEDE ATANASIO GIRARDOT;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
453;276275000359;FLORIDA;I.E. ATANASIO GIRARDOT SEDE SANTA ANA;0;1;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;SIN_COORDENADAS;
454;276275001177;FLORIDA;I.E. ATANASIO GIRARDOT SEDE TULIO GONZALES FORERO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
455;176275000265;FLORIDA;I.E. CIUDAD FLORIDA SEDE JULIO CASTAÑO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
456;176275000141;FLORIDA;I.E. CIUDAD FLORIDA SEDE ANTONIO ISAZA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
457;176275000311;FLORIDA;I.E. CIUDAD FLORIDA SEDE GABRIELA MISTRAL;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
458;276275000944;FLORIDA;I.E. REGIONAL SIMON BOLIVAR SEDE SIMON BOLIVAR (PRINCIPAL);0;1;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;SIN_COORDENADAS;
459;;FLORIDA;INSTITUTO DE FORMACION LABORAL INSDEFORLA;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
460;;FLORIDA;INSTITUCIONAL EDUCATIVA HAPPY KIDS;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
461;;FLORIDA;INSTITUCION EDUCATIVA  CENTRO DE ESTUDIO TECNICO LABORAL DE COLOMBIA;0;0;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;
462;276275001461;FLORIDA;I.E. IDEBIC SEDE PRINCIPAL KWE`SX NASA KSXA' WNXI;0;1;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;SIN_COORDENADAS;
463;276306000212;GINEBRA;I.E. MANUELA BELTRAN SEDE NIÑO JESUS DE PRAGA;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
464;176306000013;GINEBRA;I.E. GINEBRA LA SALLE SEDE GINEBRA LA SALLE;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
465;176306000048;GINEBRA;I.E. GINEBRA LA SALLE SEDE CARLOS TASCON;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
466;176306000056;GINEBRA;I.E. GINEBRA LA SALLE SEDE ANTONIA SANTOS;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
467;176306000421;GINEBRA;I.E. INMACULADA CONCEPCION SEDE INMACULADA CONCEPCION;2;1;COD_DANE_DUPLICADO+NOMBRE_EXACTO;CRUCE_OK_CONTROLADO;GEORREFERENCIADA;
468;276306000336;GINEBRA;I.E. DE DESARROLLO RURAL LA SELVA SEDE CONCENTRACION DE DESARROLLO RURAL LA SELVA;0;1;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;GEORREFERENCIADA;
469;276306000191;GINEBRA;I.E. DE DESARROLLO RURAL LA SELVA SEDE ANTONIO RICAURTE;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
470;176306000064;GINEBRA;I.E. INMACULADA CONCEPCION SEDE GENERAL ANZOATEGUI;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
471;176306000307;GINEBRA;I.E. GINEBRA LA SALLE SEDE ALFONSO LINCE;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
472;276306000255;GINEBRA;I.E. INMACULADA CONCEPCION SEDE PERPETUO SOCORRO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
473;276306000085;GINEBRA;I.E. MANUELA BELTRAN SEDE MIGUEL ANTONIO CARO;1;1;COD_DANE_UNICO;CRUCE_OK;GEORREFERENCIADA;
