codigo_dane_fuente,municipio,aro_uesvalle,tipo_fuente,componente,clasificacion,texto_publico,estado_publicacion,contiene_datos_personales,fila_fuente,columna_fuente
76563,Pradera,ARO Sur - Cali,DESCRIPCIÓN DE LA AFECTACIÓN,Recolección de basuras,MANEJO EXTRAORDINARIO DE RCD / RESIDUOS,"La recolección de los residuos de construcción y demolición (RCD) se está realizando con apoyo de la Administración Municipal. Los residuos recolectados están siendo trasladados temporalmente a lotes baldíos o predios municipales, debido a las afectaciones o limitaciones en la disposición habitual.
",PUBLICABLE,NO,32,GO-GV
76606,Restrepo,ARO Centro - Tuluá,DESCRIPCIÓN DE LA AFECTACIÓN,Acueducto,AFECTACIÓN REPORTADA,"Suspensión temporal del acueducto.

afectacion en infraestructura de PTAP Tableros y Urbanas. Reparaciones temporales para puesta en servicio.

Se reestablece servicio ayer en la noche",PUBLICABLE,NO,33,FQ-FX
76606,Restrepo,ARO Centro - Tuluá,PERSPECTIVA DE RECUPERACIÓN,Acueducto,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,33,FQ-FX
76606,Restrepo,ARO Centro - Tuluá,DESCRIPCIÓN DE LA AFECTACIÓN,Alcantarillado,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,33,FY-GF
76606,Restrepo,ARO Centro - Tuluá,PERSPECTIVA DE RECUPERACIÓN,Alcantarillado,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,33,FY-GF
76606,Restrepo,ARO Centro - Tuluá,DESCRIPCIÓN DE LA AFECTACIÓN,Saneamiento básico,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,33,GG-GN
76606,Restrepo,ARO Centro - Tuluá,PERSPECTIVA DE RECUPERACIÓN,Saneamiento básico,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,33,GG-GN
76606,Restrepo,ARO Centro - Tuluá,DESCRIPCIÓN DE LA AFECTACIÓN,Recolección de basuras,MANEJO EXTRAORDINARIO DE RCD / RESIDUOS,"La recolección de los residuos de construcción y demolición (RCD) se está realizando con apoyo de la Administración Municipal. Los residuos recolectados están siendo trasladados temporalmente a lotes baldíos o predios municipales, debido a las afectaciones o limitaciones en la disposición habitual.
",PUBLICABLE,NO,33,GO-GV
76606,Restrepo,ARO Centro - Tuluá,DESCRIPCIÓN DE LA AFECTACIÓN,Energía eléctrica,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,33,GW-HD
76606,Restrepo,ARO Centro - Tuluá,PERSPECTIVA DE RECUPERACIÓN,Energía eléctrica,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,33,GW-HD
76606,Restrepo,ARO Centro - Tuluá,DESCRIPCIÓN DE LA AFECTACIÓN,Gas,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,33,HE-HL
76606,Restrepo,ARO Centro - Tuluá,PERSPECTIVA DE RECUPERACIÓN,Gas,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,33,HE-HL
76616,Riofrío,ARO Centro - Tuluá,DESCRIPCIÓN DE LA AFECTACIÓN,Acueducto,INFORMACIÓN PARCIAL / REVISAR,Acueducto veredal de Corozal-,PUBLICABLE,NO,34,FQ-FX
76616,Riofrío,ARO Centro - Tuluá,PERSPECTIVA DE RECUPERACIÓN,Acueducto,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, se tiene información hasta el momento de grave afectacion en el acueducto veredal",PUBLICABLE,NO,34,FQ-FX
76616,Riofrío,ARO Centro - Tuluá,DESCRIPCIÓN DE LA AFECTACIÓN,Alcantarillado,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,34,FY-GF
76616,Riofrío,ARO Centro - Tuluá,PERSPECTIVA DE RECUPERACIÓN,Alcantarillado,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,34,FY-GF
76616,Riofrío,ARO Centro - Tuluá,DESCRIPCIÓN DE LA AFECTACIÓN,Saneamiento básico,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,34,GG-GN
76616,Riofrío,ARO Centro - Tuluá,PERSPECTIVA DE RECUPERACIÓN,Saneamiento básico,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,34,GG-GN
76616,Riofrío,ARO Centro - Tuluá,DESCRIPCIÓN DE LA AFECTACIÓN,Recolección de basuras,MANEJO EXTRAORDINARIO DE RCD / RESIDUOS,"La recolección de los residuos de construcción y demolición (RCD) se está realizando con apoyo de la Administración Municipal. Los residuos recolectados están siendo trasladados temporalmente a lotes baldíos o predios municipales, debido a las afectaciones o limitaciones en la disposición habitual.
",PUBLICABLE,NO,34,GO-GV
76616,Riofrío,ARO Centro - Tuluá,DESCRIPCIÓN DE LA AFECTACIÓN,Energía eléctrica,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,34,GW-HD
76616,Riofrío,ARO Centro - Tuluá,PERSPECTIVA DE RECUPERACIÓN,Energía eléctrica,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,34,GW-HD
76616,Riofrío,ARO Centro - Tuluá,DESCRIPCIÓN DE LA AFECTACIÓN,Gas,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,34,HE-HL
76616,Riofrío,ARO Centro - Tuluá,PERSPECTIVA DE RECUPERACIÓN,Gas,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,34,HE-HL
76622,Roldanillo,ARO Norte - Cartago,DESCRIPCIÓN DE LA AFECTACIÓN,Acueducto,AFECTACIÓN REPORTADA,"Tubo madre averiado, afectando el suministro de agua potable en zona urbana.

65% con abastecimiento de fuente alterna, de manera intermitente",PUBLICABLE,NO,35,FQ-FX
76622,Roldanillo,ARO Norte - Cartago,PERSPECTIVA DE RECUPERACIÓN,Acueducto,RESTABLECIMIENTO ESPERADO / PROGRAMADO,"Se proyecta mañana 12/08/2026 en la noche, reestablecer la operación del  SARA- BRUT.  ",PUBLICABLE,NO,35,FQ-FX
76622,Roldanillo,ARO Norte - Cartago,DESCRIPCIÓN DE LA AFECTACIÓN,Alcantarillado,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,35,FY-GF
76622,Roldanillo,ARO Norte - Cartago,PERSPECTIVA DE RECUPERACIÓN,Alcantarillado,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,35,FY-GF
76622,Roldanillo,ARO Norte - Cartago,DESCRIPCIÓN DE LA AFECTACIÓN,Saneamiento básico,AFECTACIÓN REPORTADA,El municipio se encuentra sin servicio de agua potable,PUBLICABLE,NO,35,GG-GN
76622,Roldanillo,ARO Norte - Cartago,PERSPECTIVA DE RECUPERACIÓN,Saneamiento básico,RECUPERACIÓN / RESTABLECIMIENTO,Recuperable,PUBLICABLE,NO,35,GG-GN
76622,Roldanillo,ARO Norte - Cartago,DESCRIPCIÓN DE LA AFECTACIÓN,Recolección de basuras,MANEJO EXTRAORDINARIO DE RCD / RESIDUOS,"La recolección de los residuos de construcción y demolición (RCD) se está realizando con apoyo de la Administración Municipal. Los residuos recolectados están siendo trasladados temporalmente a lotes baldíos o predios municipales, debido a las afectaciones o limitaciones en la disposición habitual.
",PUBLICABLE,NO,35,GO-GV
76622,Roldanillo,ARO Norte - Cartago,DESCRIPCIÓN DE LA AFECTACIÓN,Energía eléctrica,AFECTACIÓN REPORTADA,Municipio sin energía eléctrica desde el día del sismo,PUBLICABLE,NO,35,GW-HD
76622,Roldanillo,ARO Norte - Cartago,PERSPECTIVA DE RECUPERACIÓN,Energía eléctrica,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,35,GW-HD
76622,Roldanillo,ARO Norte - Cartago,DESCRIPCIÓN DE LA AFECTACIÓN,Gas,AFECTACIÓN REPORTADA,Fuga de gas en zona urbana,PUBLICABLE,NO,35,HE-HL
76622,Roldanillo,ARO Norte - Cartago,PERSPECTIVA DE RECUPERACIÓN,Gas,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,35,HE-HL
76670,San Pedro,ARO Centro - Tuluá,DESCRIPCIÓN DE LA AFECTACIÓN,Acueducto,AFECTACIÓN REPORTADA,Acueducto San José de San Pedro. No sé reporta afectación en la infraestructura del tanque. Suspensión del servicio por 24 horas por corte en el fluido eléctrico. ,PUBLICABLE,NO,36,FQ-FX
76670,San Pedro,ARO Centro - Tuluá,PERSPECTIVA DE RECUPERACIÓN,Acueducto,RECUPERACIÓN / RESTABLECIMIENTO,Hoy 11/08/2026 se restableció el servicio.,PUBLICABLE,NO,36,FQ-FX
76670,San Pedro,ARO Centro - Tuluá,DESCRIPCIÓN DE LA AFECTACIÓN,Alcantarillado,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,36,FY-GF
76670,San Pedro,ARO Centro - Tuluá,PERSPECTIVA DE RECUPERACIÓN,Alcantarillado,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,36,FY-GF
76670,San Pedro,ARO Centro - Tuluá,PERSPECTIVA DE RECUPERACIÓN,Saneamiento básico,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, a la espera de confirmacion de plan de contingencia y capacidad para recepcionar RCD",PUBLICABLE,NO,36,GG-GN
76670,San Pedro,ARO Centro - Tuluá,DESCRIPCIÓN DE LA AFECTACIÓN,Recolección de basuras,MANEJO EXTRAORDINARIO DE RCD / RESIDUOS,"La recolección de los residuos de construcción y demolición (RCD) se está realizando con apoyo de la Administración Municipal. Los residuos recolectados están siendo trasladados temporalmente a lotes baldíos o predios municipales, debido a las afectaciones o limitaciones en la disposición habitual.
",PUBLICABLE,NO,36,GO-GV
76736,Sevilla,ARO Centro - Tuluá,DESCRIPCIÓN DE LA AFECTACIÓN,Acueducto,AFECTACIÓN REPORTADA,"La tuberia de aduccion de la plata de la zona urbana sufrio daños.

Suspension parcial `por operaciones de control",PUBLICABLE,NO,37,FQ-FX
76736,Sevilla,ARO Centro - Tuluá,PERSPECTIVA DE RECUPERACIÓN,Acueducto,RECUPERACIÓN / RESTABLECIMIENTO,El 11/08/2026 se solucionó el daño de la tuberia de aducción de la planta y el servicio de abastecimiento de la zona urbana esta completamente reestablecido. ,PUBLICABLE,NO,37,FQ-FX
76736,Sevilla,ARO Centro - Tuluá,DESCRIPCIÓN DE LA AFECTACIÓN,Alcantarillado,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,37,FY-GF
76736,Sevilla,ARO Centro - Tuluá,PERSPECTIVA DE RECUPERACIÓN,Alcantarillado,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,37,FY-GF
76736,Sevilla,ARO Centro - Tuluá,DESCRIPCIÓN DE LA AFECTACIÓN,Recolección de basuras,MANEJO EXTRAORDINARIO DE RCD / RESIDUOS,"La recolección de los residuos de construcción y demolición (RCD) se está realizando con apoyo de la Administración Municipal. Los residuos recolectados están siendo trasladados temporalmente a lotes baldíos o predios municipales, debido a las afectaciones o limitaciones en la disposición habitual.
",PUBLICABLE,NO,37,GO-GV
76823,Toro,ARO Norte - Cartago,DESCRIPCIÓN DE LA AFECTACIÓN,Acueducto,AFECTACIÓN REPORTADA,Se Opera el acueducto a través de las 2 fuentes alternas al SARA BRUT. Por recalentamiento de las bombas del pozo proundo se suspendió la recarga de la PTAP de esta fuente.,PUBLICABLE,NO,38,FQ-FX
76823,Toro,ARO Norte - Cartago,PERSPECTIVA DE RECUPERACIÓN,Acueducto,RESTABLECIMIENTO ESPERADO / PROGRAMADO,"Suspensión temporal de la recarga de la PTAP desde el pozo profundo, mientras se realizan adecuaciones al sistema de refrigeración.

Se proyecta mañana 12/08/2026 en la noche, reestablecer la operación del  SARA- BRUT.  ",PUBLICABLE,NO,38,FQ-FX
76823,Toro,ARO Norte - Cartago,DESCRIPCIÓN DE LA AFECTACIÓN,Alcantarillado,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,38,FY-GF
76823,Toro,ARO Norte - Cartago,PERSPECTIVA DE RECUPERACIÓN,Alcantarillado,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,38,FY-GF
76823,Toro,ARO Norte - Cartago,DESCRIPCIÓN DE LA AFECTACIÓN,Recolección de basuras,MANEJO EXTRAORDINARIO DE RCD / RESIDUOS,"La recolección de los residuos de construcción y demolición (RCD) se está realizando con apoyo de la Administración Municipal. Los residuos recolectados están siendo trasladados temporalmente a lotes baldíos o predios municipales, debido a las afectaciones o limitaciones en la disposición habitual.",PUBLICABLE,NO,38,GO-GV
76828,Trujillo,ARO Centro - Tuluá,DESCRIPCIÓN DE LA AFECTACIÓN,Acueducto,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,39,FQ-FX
76828,Trujillo,ARO Centro - Tuluá,PERSPECTIVA DE RECUPERACIÓN,Acueducto,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,39,FQ-FX
76828,Trujillo,ARO Centro - Tuluá,DESCRIPCIÓN DE LA AFECTACIÓN,Alcantarillado,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,39,FY-GF
76828,Trujillo,ARO Centro - Tuluá,PERSPECTIVA DE RECUPERACIÓN,Alcantarillado,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,39,FY-GF
76828,Trujillo,ARO Centro - Tuluá,DESCRIPCIÓN DE LA AFECTACIÓN,Recolección de basuras,MANEJO EXTRAORDINARIO DE RCD / RESIDUOS,"La recolección de los residuos de construcción y demolición (RCD) se está realizando con apoyo de la Administración Municipal. Los residuos recolectados están siendo trasladados temporalmente a lotes baldíos o predios municipales, debido a las afectaciones o limitaciones en la disposición habitual.
",PUBLICABLE,NO,39,GO-GV
76828,Trujillo,ARO Centro - Tuluá,DESCRIPCIÓN DE LA AFECTACIÓN,Energía eléctrica,AFECTACIÓN REPORTADA,Sin servicio por caida de postes y daños en redes electricas,PUBLICABLE,NO,39,GW-HD
76828,Trujillo,ARO Centro - Tuluá,PERSPECTIVA DE RECUPERACIÓN,Energía eléctrica,RECUPERACIÓN / RESTABLECIMIENTO,"Celsia indica que es prograsivo la recuperacion, priorizando la zona urbana",PUBLICABLE,NO,39,GW-HD
76834,Tuluá,ARO Centro - Tuluá,DESCRIPCIÓN DE LA AFECTACIÓN,Acueducto,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,40,FQ-FX
76834,Tuluá,ARO Centro - Tuluá,PERSPECTIVA DE RECUPERACIÓN,Acueducto,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,40,FQ-FX
76834,Tuluá,ARO Centro - Tuluá,DESCRIPCIÓN DE LA AFECTACIÓN,Alcantarillado,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,40,FY-GF
76834,Tuluá,ARO Centro - Tuluá,PERSPECTIVA DE RECUPERACIÓN,Alcantarillado,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,40,FY-GF
76834,Tuluá,ARO Centro - Tuluá,DESCRIPCIÓN DE LA AFECTACIÓN,Recolección de basuras,MANEJO EXTRAORDINARIO DE RCD / RESIDUOS,"La recolección de los residuos de construcción y demolición (RCD) se está realizando con apoyo de la Administración Municipal. Los residuos recolectados están siendo trasladados temporalmente a lotes baldíos o predios municipales, debido a las afectaciones o limitaciones en la disposición habitual.",PUBLICABLE,NO,40,GO-GV
76845,Ulloa,ARO Norte - Cartago,DESCRIPCIÓN DE LA AFECTACIÓN,Acueducto,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,41,FQ-FX
76845,Ulloa,ARO Norte - Cartago,PERSPECTIVA DE RECUPERACIÓN,Acueducto,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,41,FQ-FX
76845,Ulloa,ARO Norte - Cartago,DESCRIPCIÓN DE LA AFECTACIÓN,Alcantarillado,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,41,FY-GF
76845,Ulloa,ARO Norte - Cartago,PERSPECTIVA DE RECUPERACIÓN,Alcantarillado,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,41,FY-GF
76845,Ulloa,ARO Norte - Cartago,DESCRIPCIÓN DE LA AFECTACIÓN,Saneamiento básico,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,41,GG-GN
76845,Ulloa,ARO Norte - Cartago,PERSPECTIVA DE RECUPERACIÓN,Saneamiento básico,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,41,GG-GN
76845,Ulloa,ARO Norte - Cartago,DESCRIPCIÓN DE LA AFECTACIÓN,Recolección de basuras,MANEJO EXTRAORDINARIO DE RCD / RESIDUOS,"La recolección de los residuos de construcción y demolición (RCD) se está realizando con apoyo de la Administración Municipal. Los residuos recolectados están siendo trasladados temporalmente a lotes baldíos o predios municipales, debido a las afectaciones o limitaciones en la disposición habitual.
",PUBLICABLE,NO,41,GO-GV
76845,Ulloa,ARO Norte - Cartago,DESCRIPCIÓN DE LA AFECTACIÓN,Energía eléctrica,INFORMACIÓN PARCIAL / REVISAR,Zona urbana con reconexión parcial,PUBLICABLE,NO,41,GW-HD
76863,Versalles,ARO Norte - Cartago,DESCRIPCIÓN DE LA AFECTACIÓN,Acueducto,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,42,FQ-FX
76863,Versalles,ARO Norte - Cartago,PERSPECTIVA DE RECUPERACIÓN,Acueducto,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,42,FQ-FX
76863,Versalles,ARO Norte - Cartago,DESCRIPCIÓN DE LA AFECTACIÓN,Alcantarillado,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,42,FY-GF
76863,Versalles,ARO Norte - Cartago,PERSPECTIVA DE RECUPERACIÓN,Alcantarillado,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,42,FY-GF
76863,Versalles,ARO Norte - Cartago,DESCRIPCIÓN DE LA AFECTACIÓN,Saneamiento básico,INFORMACIÓN PARCIAL / REVISAR,"Se recomienda fortalecer el control y seguimiento a la disposición de los residuos de construcción y demolición, garantizando que estos sean trasladados y dispuestos en sitios autorizados, de acuerdo con la normativa ambiental vigente.",PUBLICABLE,NO,42,GG-GN
76863,Versalles,ARO Norte - Cartago,DESCRIPCIÓN DE LA AFECTACIÓN,Recolección de basuras,MANEJO EXTRAORDINARIO DE RCD / RESIDUOS,"Se reporta que los residuos de construcción y demolición no están siendo llevados al PMIRS para su disposición. Se requiere verificar el manejo, recolección y destino final de estos residuos para prevenir su disposición inadecuada.
",PUBLICABLE,NO,42,GO-GV
76863,Versalles,ARO Norte - Cartago,PERSPECTIVA DE RECUPERACIÓN,Recolección de basuras,PENDIENTE / SIN INFORMACIÓN,"Se realiza contacto, no se tiene información hasta el momento",PUBLICABLE,NO,42,GO-GV
76869,Vijes,ARO Sur - Cali,DESCRIPCIÓN DE LA AFECTACIÓN,Acueducto,PENDIENTE / SIN INFORMACIÓN,"""Actualización de informacion 13/08""
Santa Ana: Posterior al sismo del lunes 10 de agosto de 2026, no se reportaron afectaciones en la infraestructura del sistema de acueducto. La prestación del servicio de agua se mantiene con normalidad y no se presentan novedades que comprometan su continuidad.

Carbonero: Posterior al sismo se realizó visita de verificación al sistema, sin evidenciar daños en la infraestructura. Se presentaron afectaciones puntuales en la red de distribución, las cuales fueron reparadas el 11 de agosto de 2026. Actualmente el servicio se encuentra normalizado.

La Fresneda: Se realizó visita de revisión al sistema el 11 de agosto de 2026, evidenciando condiciones normales de operación. No se reportan daños ni afectaciones en la prestación del servicio de agua asociados al sismo.

La Fresneda – Monterrey Alto: No se han identificado novedades en la prestación del servicio de agua posteriores al sismo. Se tiene programada visita de verificación para confirmar las condiciones de operación y el estado de la infraestructura del sistema.

La Fresneda: Se realizó visita de revisión al sistema, sin registrarse novedades en la prestación del servicio. El sistema continúa funcionando con normalidad y no se reportan afectaciones asociadas al sismo del 10 de agosto de 2026.

Tres Quebradas: Posterior al evento sísmico no se reportan afectaciones en la prestación del servicio de agua. El sistema, que opera mediante motobomba, se mantiene activo y sin novedades que comprometan la continuidad del servicio.

Cieneguitas: Durante la visita de verificación realizada el 11 de agosto de 2026 no se evidenciaron afectaciones derivadas del sismo. La infraestructura se encuentra operativa y la prestación del servicio de agua se mantiene con normalidad.

El Tambor: No se identificaron daños ni afectaciones en el sistema de acueducto posteriores al sismo del 10 de agosto de 2026. La prestación del servicio de agua se mantiene con normalidad.

El Tambor: Se realizó visita de verificación al sistema el 11 de agosto de 2026, encontrándose la infraestructura en condiciones normales de funcionamiento. No se reportan daños ocasionados por el sismo y el servicio continúa prestándose normalmente.

Pueblo Nuevo: Se realizó verificación del sistema el 11 de agosto de 2026, sin evidenciar daños ni afectaciones relacionadas con el sismo. La prestación del servicio de agua continúa con normalidad.

Cachimbal: No se han reportado afectaciones en la prestación del servicio de agua posteriores al sismo. Se encuentra programada visita de revisión del sistema para verificar técnicamente el estado de la infraestructura.

Cachimbal: Durante la visita de verificación realizada el 12 de agosto de 2026 no se reportaron afectaciones ocasionadas por el sismo. La prestación del servicio de agua se encuentra normalizada.

El Porvenir: Se recomienda realizar visita de inspección a la infraestructura del sistema de acueducto para verificar las condiciones de captación, conducción, almacenamiento y distribución, y descartar posibles afectaciones ocasionadas por el sismo.

El Porvenir: La prestación del servicio de agua se mantiene sin novedades. Se encuentra programada visita de revisión para el 14 de agosto de 2026, con el propósito de verificar las condiciones de operación y descartar posibles afectaciones ocasionadas por el sismo.

La Rivera: La prestación del servicio de agua continúa con normalidad. No se reportan daños ni afectaciones visibles en el sistema de acueducto como consecuencia del sismo ocurrido el 10 de agosto de 2026.

Caimital: Durante la visita de revisión realizada el 11 de agosto de 2026 no se evidenciaron novedades en la prestación del servicio. El sistema se encuentra operando con normalidad y no se reportan afectaciones asociadas al evento sísmico.

Romerito: Se presentaron daños en la red de distribución, los cuales fueron reparados y permitieron normalizar la prestación del servicio. Se encuentra programada visita de verificación para realizar seguimiento al sistema y confirmar su estabilidad posterior al sismo.

Mozambique: No se registran novedades en la prestación del servicio de agua posteriores al sismo del 10 de agosto de 2026. El sistema continúa funcionando con normalidad y no se reportan afectaciones en su infraestructura.

Ocache Parte Alta: El sistema opera mediante motobomba y se encuentra pendiente de verificación debido a la situación del suministro de energía eléctrica. Se recomienda realizar inspección una vez se restablezca el servicio eléctrico para descartar afectaciones relacionadas con el sismo.

Ocache: Se recomienda realizar visita de inspección al sistema de acueducto para verificar el estado de la infraestructura y confirmar la continuidad de la prestación del servicio de agua posterior al sismo del 10 de agosto de 2026.

Ocache Parte Baja: Se presentaron daños en la red de distribución, los cuales fueron reparados. La revisión realizada al sistema evidenció condiciones normales de funcionamiento; queda pendiente completar la verificación de los demás componentes del sistema para confirmar su estado posterior al sismo.

Villamaría: No se presentan novedades en la prestación del servicio de agua después del sismo del 10 de agosto de 2026. El sistema continúa funcionando con normalidad y no se reportan daños en la infraestructura.

Villamaría: Se recomienda realizar inspección técnica del sistema para confirmar el estado de las estructuras y redes y verificar que la prestación del servicio de agua se mantenga en condiciones normales después del evento sísmico.

Villamaría: La prestación del servicio de agua se mantiene sin novedades. No se reportan afectaciones asociadas al sismo del 10 de agosto de 2026 y el sistema continúa operando con normalidad.

Vidal: La prestación del servicio de agua se mantiene con normalidad y no se reportan afectaciones posteriores al sismo del 10 de agosto de 2026.

Miravalle: Se presentaron daños en la tubería de los filtros, los cuales fueron reparados. Posteriormente se identificaron nuevas afectaciones en la red, requiriéndose reparaciones adicionales. Al 12 de agosto de 2026 el sistema permanecía sin servicio de agua, con previsión de restablecimiento durante el 13 de agosto de 2026.

Vijes – Acuavalle: La prestación del servicio de agua se encuentra sin novedades. No se registran afectaciones relacionadas con el sismo del 10 de agosto de 2026.",PUBLICABLE,NO,43,FQ-FX
